,zip_code,count,latitude,longitude,Price_1,Price_2,Price_3,Price_4,Rating_1,Rating_1.5,Rating_2,Rating_2.5,Rating_3,Rating_3.5,Rating_4,Rating_4.5,Rating_5,count_businesses,city
239,91353,1,34.273596999999995,-118.39506999999999,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Sun Valley
240,91354,17,34.450173815360394,-118.55736485081945,7,10,0,0,0,0,0,0,3,3,4,4,3,17,Los Angeles
241,91355,111,34.42680613642568,-118.56863955998328,41,67,1,2,0,3,2,7,10,25,46,17,1,111,Valencia
242,91356,54,34.171349599065934,-118.54571327255856,13,36,4,1,0,0,0,0,0,3,20,27,4,54,Tarzana
243,91357,1,34.17308,-118.56021000000001,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Tarzana
244,91360,47,34.18881741445272,-118.87388693332251,21,26,0,0,0,0,0,0,2,9,23,12,1,47,Thousand Oaks
245,91361,29,34.15192204029172,-118.82510595411415,4,21,4,0,0,0,0,0,2,7,11,9,0,29,Westlake Village
246,91362,99,34.19925822022222,-118.85614269289997,30,63,5,1,0,0,0,2,7,19,34,32,5,99,San Mateo
247,91364,66,34.166461587326275,-118.60237268740288,10,54,2,0,0,0,0,0,0,10,35,18,3,66,Woodland Hills
248,91366,1,34.2576636,-118.5009044,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Granada Hills
249,91367,43,34.18422641849028,-118.60257008887582,5,33,3,2,0,0,0,0,1,7,30,4,1,43,Woodland Hills
250,91377,11,34.18492888380338,-118.78523306722927,4,7,0,0,0,0,0,1,0,1,6,3,0,11,Oak Park
251,91381,14,34.389470168400514,-118.57382638660613,2,12,0,0,0,0,0,0,2,4,0,7,1,14,Stevenson Ranch
252,91384,40,34.485990373977145,-118.62104204329596,33,6,1,0,0,2,3,6,2,3,13,10,1,40,Castaic
253,91387,33,34.41275410532973,-118.44480608928862,13,19,1,0,0,0,0,4,5,3,11,8,2,33,Canyon Country
254,91390,10,34.47997581666327,-118.42028629957778,1,8,1,0,0,0,0,0,0,3,4,2,1,10,Agua Dulce
255,91399,1,34.17935,-118.62371999999999,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Woodland Hills
256,91401,38,34.17949404169464,-118.43783089762701,15,23,0,0,0,0,0,0,0,5,17,12,4,38,Sherman Oaks
257,91402,38,34.22237332473118,-118.44483336522416,32,6,0,0,0,0,0,0,3,4,16,15,0,38,Panorama City
258,91403,66,34.15251914148977,-118.45537547658697,16,48,2,0,0,0,0,0,2,10,37,12,5,66,Sherman Oaks
259,91405,37,34.200728172316275,-118.45095323165847,23,14,0,0,0,0,0,0,1,5,17,13,1,37,Los Angeles
260,91406,30,34.20027634830934,-118.48975657692927,13,17,0,0,0,0,0,0,0,3,15,10,2,30,Van Nuys
261,91407,1,34.201669,-118.501572,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Van Nuys
262,91411,24,34.181590763299205,-118.46036920821886,10,14,0,0,0,0,0,0,1,1,14,8,0,24,Van Nuys
263,91423,64,34.149750126491945,-118.43162509005919,11,49,4,0,0,0,0,0,2,12,27,20,3,64,Los Angeles
264,91436,31,34.15668768037104,-118.4858273468469,3,21,6,1,0,0,0,0,1,6,15,8,1,31,Encino
265,91501,1,34.2035533,-118.3020701,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Burbank
266,91502,92,34.18078819050728,-118.31085445658213,26,65,1,0,0,0,0,1,6,25,40,19,1,92,Burbank
267,91504,25,34.19406984424609,-118.32565294379384,14,11,0,0,0,0,0,0,0,1,12,10,2,25,Burbank
268,91505,50,34.165582914832456,-118.34348285524212,12,37,1,0,0,0,0,0,0,11,21,17,1,50,Burbank
269,91506,22,34.17323910149368,-118.3260290847808,8,14,0,0,0,0,0,0,0,2,12,6,2,22,Burbank
270,91601,63,34.166232820848776,-118.37246884127886,21,42,0,0,0,0,0,1,0,8,34,18,2,63,Los Angeles
271,91602,35,34.1517474333284,-118.36220693243976,6,28,1,0,0,0,0,0,0,2,19,13,1,35,Toluca Lake
272,91604,95,34.14339989143111,-118.39194899465856,11,78,5,1,0,0,0,0,0,10,52,30,3,95,Studio City
273,91605,27,34.2017684662785,-118.40612995720586,12,14,0,1,0,0,0,0,0,1,9,15,2,27,North Hollywood
274,91606,23,34.18548624143291,-118.39582185798685,11,12,0,0,0,0,0,0,0,0,15,8,0,23,North Hollywood
275,91607,32,34.166189781657664,-118.40035843534999,7,25,0,0,0,0,0,0,0,1,15,11,5,32,Los Angeles
276,91608,7,34.13678820797143,-118.35380633357143,0,6,1,0,0,0,0,0,0,4,3,0,0,7,Universal City
277,91632,1,34.17775579999999,-118.85246740000001,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Thousand Oaks
278,91701,21,34.11462985351877,-117.61670975052137,10,11,0,0,0,0,0,0,0,2,9,10,0,21,Rancho Cucamonga
279,91702,34,34.1330576636907,-117.90083751395382,23,11,0,0,0,0,0,0,0,6,17,10,1,34,Azusa
280,91706,34,34.08546773512938,-117.96125235538882,22,12,0,0,0,0,0,0,2,2,15,13,2,34,Baldwin Park
281,91709,77,33.989887906322835,-117.72121447426227,33,44,0,0,0,0,0,0,3,14,41,18,1,77,Chino Hills
282,91710,65,34.010830947804926,-117.69711980686675,33,32,0,0,0,0,0,0,0,12,30,22,1,65,Chino
283,91711,63,34.09885471572371,-117.7201163015977,19,41,3,0,0,0,0,0,1,10,34,17,1,63,Claremont
284,91722,35,34.09630893305274,-117.90492132104909,25,9,1,0,0,0,0,0,1,4,14,11,5,35,Covina
285,91723,48,34.083589390521624,-117.88798349631311,20,27,1,0,0,0,0,1,0,10,22,13,2,48,Covina
286,91724,8,34.095590818249185,-117.86658020111201,7,0,1,0,0,0,0,0,0,1,7,0,0,8,Covina
287,91730,81,34.10250426636462,-117.58353459477976,30,50,1,0,0,1,0,0,1,11,41,25,2,81,Rancho Cucamonga
288,91731,24,34.07881692794809,-118.03787953782205,19,5,0,0,0,0,0,0,0,6,10,7,1,24,El Monte
289,91732,25,34.07334424656701,-118.01971096969353,19,6,0,0,0,0,0,0,1,3,9,12,0,25,El Monte
290,91733,22,34.0582859158171,-118.05164292648946,17,5,0,0,0,0,0,0,1,4,8,9,0,22,El Monte
291,91735,1,34.0619731330262,-118.054912052419,1,0,0,0,0,0,0,0,0,0,0,1,0,1,El Monte
292,91737,13,34.140023872486324,-117.58133520986247,6,7,0,0,0,0,0,0,0,3,5,4,1,13,Rancho Cucamonga
293,91739,46,34.111395070417394,-117.5326829251553,10,35,1,0,0,0,0,0,2,10,25,8,1,46,Rancho Cucamonga
294,91740,43,34.12368318838026,-117.85848459175706,16,27,0,0,0,0,0,0,0,6,20,16,1,43,Glendora
295,91741,22,34.138463923144315,-117.86196100739963,11,11,0,0,0,0,0,0,1,2,9,9,1,22,Glendora
296,91744,23,34.03277818575486,-117.94611430875638,12,9,2,0,0,0,0,0,0,3,10,8,2,23,La Puente
297,91745,43,33.99939181270568,-117.96239062118869,19,23,0,1,0,0,0,0,0,10,15,17,1,43,Hacienda Heights
298,91746,18,34.041315112059316,-117.9852829159249,11,7,0,0,0,0,0,0,1,3,8,5,1,18,La Puente
299,91748,116,33.99093953759727,-117.90295809290693,48,66,2,0,0,0,0,0,4,23,66,22,1,116,Rowland Heights
300,91749,1,33.993256565382,-117.90405220296002,1,0,0,0,0,0,0,0,0,1,0,0,0,1,City of Industry
301,91750,29,34.11010107573078,-117.76870197205761,8,21,0,0,0,0,0,0,0,3,13,11,2,29,La Verne
302,91752,24,33.97912575149448,-117.5405613512703,12,12,0,0,0,0,0,0,3,5,10,6,0,24,Mira Loma
303,91754,81,34.05634241232387,-118.13499591076803,38,43,0,0,0,0,0,0,3,23,45,10,0,81,Monterey Park
304,91755,11,34.06080476379102,-118.11719703976573,8,3,0,0,0,0,0,0,0,4,6,1,0,11,Monterey Park
305,91759,2,34.256011536375,-117.634034559015,0,2,0,0,0,0,0,0,0,2,0,0,0,2,Mount Baldy
306,91761,25,34.03387254928614,-117.60895426983558,13,12,0,0,0,0,0,0,0,5,12,7,1,25,Ontario
307,91762,24,34.059092456209264,-117.6636014998359,13,11,0,0,0,0,0,0,0,6,9,8,1,24,Ontario
308,91763,26,34.080011315119094,-117.69190106212042,11,15,0,0,0,0,0,0,0,5,10,10,1,26,Montclair
309,91764,29,34.0725612226526,-117.57607346463864,12,16,1,0,0,0,0,0,0,10,11,8,0,29,Ontario
310,91765,31,33.99959456026939,-117.81981638447697,15,16,0,0,0,0,0,0,0,4,15,11,1,31,Diamond Bar
311,91766,39,34.04992299949568,-117.75192907257777,23,16,0,0,0,0,0,0,0,10,14,12,3,39,Pomona
312,91767,24,34.079220281858824,-117.73735235045787,16,8,0,0,0,0,0,0,1,4,9,9,1,24,Pomona
313,91768,20,34.057521393415996,-117.78749911755665,14,4,2,0,0,0,0,0,0,2,11,7,0,20,Pomona
314,91770,39,34.06963950961401,-118.08150787339972,21,18,0,0,0,0,0,0,1,9,21,8,0,39,Rosemead
315,91773,31,34.105213446524665,-117.81652100796339,11,19,1,0,0,0,0,0,0,9,12,9,1,31,San Dimas
316,91775,6,34.119969771221214,-118.081577381392,2,3,1,0,0,0,0,0,0,1,3,1,1,6,San Gabriel
317,91776,79,34.0894161981184,-118.09771000733626,50,26,3,0,0,0,0,0,2,16,46,14,1,79,San Gabriel
318,91778,1,34.104627,-118.09015600000001,1,0,0,0,0,0,0,0,0,1,0,0,0,1,San Gabriel
319,91780,25,34.10425488946832,-118.06674766500036,17,7,1,0,0,0,0,0,0,5,16,4,0,25,Temple City
320,91784,19,34.13188756507617,-117.64452093595649,9,10,0,0,0,0,0,0,0,4,9,6,0,19,Upland
321,91786,74,34.101437966585266,-117.66229880497178,29,44,1,0,0,0,0,0,0,3,36,30,5,74,Upland
322,91789,41,34.015427810270126,-117.85579509365685,25,15,0,1,0,0,0,0,0,7,22,12,0,41,Walnut
323,91790,57,34.06500138663503,-117.93172393927871,27,30,0,0,0,0,0,0,4,4,32,16,1,57,West Covina
324,91791,31,34.07170634682105,-117.88683324490361,12,19,0,0,0,0,0,0,1,9,17,4,0,31,West Covina
325,91792,21,34.02318057749081,-117.89939289773022,11,10,0,0,0,0,0,0,0,3,9,9,0,21,West Covina
326,91801,64,34.09121714131971,-118.12790474843075,31,32,1,0,0,0,0,0,2,16,40,6,0,64,Alhambra
327,91803,34,34.07852706901968,-118.14314495852969,17,16,1,0,0,0,0,0,1,15,14,4,0,34,Alhambra
328,91804,1,34.078528799999994,-118.12009840000002,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Alhambra
329,91901,42,32.83794631497877,-116.7520631059426,20,20,2,0,0,0,3,2,4,12,13,6,2,42,Alpine
330,91902,34,32.66259493433635,-117.03164835019122,20,14,0,0,0,0,0,5,5,7,11,5,1,34,Bonita
331,91905,3,25.972133666666668,-100.900337,0,2,1,0,0,0,0,0,0,1,2,0,0,3,Campo
332,91906,4,32.639656042134526,-116.48013895142475,4,0,0,0,0,0,0,0,0,1,2,1,0,4,Campo
333,91910,45,32.63554518667639,-117.06386756885526,25,20,0,0,0,0,0,0,2,9,17,16,1,45,Chula Vista
334,91911,64,32.606498257749216,-117.0708004074167,50,14,0,0,0,0,0,2,5,10,20,26,1,64,Chula Vista
335,91913,21,32.63538349241546,-116.99034663625662,11,10,0,0,0,0,0,0,3,6,5,5,2,21,Chula Vista
336,91914,20,32.65519918293787,-116.96604351437736,9,11,0,0,0,0,0,0,4,3,9,2,2,20,Chula Vista
337,91915,44,32.631712436387964,-116.96571993577359,21,23,0,0,0,0,0,6,9,9,16,3,1,44,Chula Vista
338,91916,2,32.8471983300781,-116.61480643676751,1,1,0,0,0,0,0,0,0,1,1,0,0,2,Descanso
339,91917,1,32.612316131591804,-116.70665740966801,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Dulzura
340,91932,48,32.582531107065215,-117.12035801132343,26,21,1,0,0,0,0,1,4,14,17,11,1,48,Imperial Beach
341,91934,5,32.62102363671828,-116.185075707091,3,2,0,0,0,0,0,0,0,1,1,0,3,5,Jacumba Hot Springs
342,91935,9,32.71761436743909,-116.88827879560966,4,5,0,0,0,0,0,0,4,1,2,2,0,9,Jamul
343,91941,22,32.75978787940605,-117.00880996200975,10,12,0,0,0,0,0,0,0,4,15,2,1,22,La Mesa
344,91942,75,32.77639885664193,-117.01852344403136,29,45,1,0,0,0,0,0,8,14,27,25,1,75,La Mesa
345,91944,1,32.765639799999995,-117.01774569999999,0,1,0,0,0,0,0,0,0,0,0,1,0,1,La Mesa
346,91945,27,32.74109982871301,-117.03388093674303,20,7,0,0,0,0,0,0,3,2,12,10,0,27,Lemon Grove
347,91948,2,32.86579635,-116.42020765000001,0,2,0,0,0,0,0,1,0,1,0,0,0,2,Mount Laguna
348,91950,65,32.67523227664797,-117.0896744656111,50,15,0,0,0,0,0,1,4,8,28,23,1,65,National City
349,91962,4,32.822129900191726,-116.5299323933055,2,2,0,0,0,0,0,0,1,2,1,0,0,4,Pine Valley
350,91963,1,32.62506,-116.609932,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Potrero
351,91977,27,32.729968650025015,-116.99596337570016,22,5,0,0,0,0,0,0,0,3,11,12,1,27,Spring Valley
352,91978,8,32.73542262279049,-116.95468032445974,5,3,0,0,0,0,0,0,0,0,1,4,3,8,Spring Valley
353,91980,1,32.578853,-116.62781399999999,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Tecate
354,92003,11,33.29472700982452,-117.22320788805878,4,7,0,0,0,0,0,0,1,3,7,0,0,11,Bonsall
355,92004,17,33.24136165806445,-116.34742454213699,6,10,1,0,0,1,0,0,2,5,7,2,0,17,Borrego Springs
356,92007,21,33.01881819504048,-117.28087142237493,10,9,2,0,0,0,0,0,1,5,8,7,0,21,Cardiff
357,92008,80,33.15392445130971,-117.33718597440142,17,59,4,0,0,0,0,0,1,12,35,32,0,80,Carlsbad
358,92009,34,33.0981815052976,-117.25838323939887,9,24,1,0,0,0,0,0,1,11,17,5,0,34,Carlsbad
359,92010,7,33.1444383340184,-117.27665637422157,2,5,0,0,0,0,0,0,0,0,2,2,3,7,Carlsbad
360,92011,21,33.11069827729853,-117.30281134958898,4,13,3,1,0,0,0,0,0,6,10,4,1,21,Carlsbad
361,92013,1,33.1621691,-117.34911409999998,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Carlsbad
362,92014,50,32.96475017319105,-117.25483267799078,9,36,4,1,0,0,0,0,2,9,32,6,1,50,Del Mar
363,92019,38,32.75729613942503,-116.92599714107196,12,26,0,0,0,0,0,0,2,6,12,17,1,38,El Cajon
364,92020,46,32.80113661921609,-116.97172257787685,27,19,0,0,0,0,0,0,2,6,26,11,1,46,El Cajon
365,92021,32,32.81589782087305,-116.92737714282337,13,19,0,0,0,0,0,0,0,3,16,12,1,32,El Cajon
366,92024,111,33.050199006679016,-117.28197230981974,32,77,2,0,0,0,0,0,0,13,61,36,1,111,Encinitas
367,92025,71,33.11209127429204,-117.07820054257715,27,42,2,0,0,0,0,0,4,6,27,29,5,71,Escondido
368,92026,14,33.16083498522434,-117.10528676661473,9,5,0,0,0,0,0,0,1,1,5,5,2,14,Escondido
369,92027,15,33.13703664606318,-117.05402974546706,13,2,0,0,0,0,0,0,0,1,8,6,0,15,Escondido
370,92028,65,33.37161493005371,-117.24203287504044,27,37,0,1,0,0,2,5,5,10,22,16,5,65,Fallbrook
371,92029,13,33.111773065801415,-117.10374582825716,8,3,2,0,0,0,0,0,1,0,8,4,0,13,Escondido
372,92036,22,33.08773188737865,-116.61430614068536,7,14,1,0,0,0,1,2,1,4,9,4,1,22,Julian
373,92037,78,32.85189128923646,-117.25972839973299,12,57,8,1,0,0,0,1,2,7,40,25,3,78,La Jolla
374,92039,1,32.849300569909396,-117.271713888855,0,0,0,1,0,0,0,0,0,0,1,0,0,1,La Jolla
375,92040,21,32.87838150268069,-116.9084505486712,10,9,2,0,0,0,0,0,0,4,7,9,1,21,Lakeside
376,92045,1,32.741902826230195,-117.04907621693899,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Lemon Grove
377,92049,3,33.2071765,-117.35661243333334,2,1,0,0,0,0,0,0,0,1,1,1,0,3,Oceanside
378,92054,128,33.19672917369518,-117.37165174163614,56,71,1,0,0,0,0,5,5,18,54,39,7,128,Oceanside
379,92055,10,33.35322275731397,-117.43714576770681,7,2,0,1,1,2,1,3,1,0,0,2,0,10,Camp Pendleton
380,92056,34,33.20181873441082,-117.28947335790865,12,22,0,0,0,0,0,0,0,3,18,11,2,34,carlsbad
381,92057,11,33.240797793860295,-117.30153793257182,8,3,0,0,0,0,0,0,0,2,7,2,0,11,Oceanside
382,92058,28,33.23763062741123,-117.34241440535152,21,7,0,0,0,0,2,0,4,5,5,12,0,28,Oceanside
383,92059,10,33.36391511692818,-117.083892846264,2,6,2,0,0,0,0,0,1,5,4,0,0,10,Pala
384,92060,1,33.31456,-116.86568,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Palomar Mountain
385,92061,7,33.314350288601766,-116.98265009313114,3,4,0,0,0,0,0,0,2,1,3,0,1,7,Pauma Valley
386,92064,48,32.95987543805747,-117.04760650771703,24,23,1,0,0,0,0,0,0,6,21,19,2,48,Poway
387,92065,61,33.037288553322114,-116.86595600949605,36,25,0,0,0,2,1,5,14,11,18,8,2,61,Ramona
388,92067,9,33.01059032948429,-117.19953377689333,2,4,2,1,0,0,0,0,0,3,4,2,0,9,Rancho Santa Fe
389,92069,27,33.14090695503371,-117.15784483741874,15,12,0,0,0,0,0,0,1,4,13,9,0,27,San Marcos
390,92070,6,33.12413223457845,-116.67980602807619,2,4,0,0,0,0,0,0,0,3,1,1,1,6,Santa Ysabel
391,92071,67,32.841282572023125,-116.98718011795022,39,28,0,0,0,0,0,1,3,14,27,20,2,67,Santee
392,92075,52,32.99020155102407,-117.26600758399,16,33,1,2,0,0,0,0,2,16,22,11,1,52,Solana Beach
393,92078,72,33.12885065981044,-117.18522639103132,28,43,1,0,0,0,0,0,0,16,36,16,4,72,San Marcos
394,92079,1,33.13799,-117.17326000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,1,San Marcos
395,92081,36,33.16780955537471,-117.24536416977384,20,16,0,0,0,0,0,0,1,6,16,12,1,36,Vista
396,92082,33,33.248513527583135,-116.98530671928097,11,18,3,1,0,0,2,4,9,5,7,3,3,33,Valley Center
397,92083,29,33.19243173541136,-117.2396185637608,16,13,0,0,0,0,0,0,1,4,10,11,3,29,Vista
398,92084,38,33.20860026711207,-117.2364679650959,16,22,0,0,0,0,0,0,1,3,18,14,2,38,Vista
399,92086,2,33.240308,-116.61621099999999,1,1,0,0,0,0,0,0,0,1,0,1,0,2,Warner Springs
400,92088,1,33.4111366271973,-117.20154571533199,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Fallbrook
401,92101,188,32.71712370058814,-117.16490418873539,33,125,27,3,0,0,0,4,8,10,106,57,3,188,San Diego
402,92102,38,32.71612335965073,-117.12201549697829,21,17,0,0,0,0,0,0,0,0,16,18,4,38,San Diego
403,92103,82,32.74790548947267,-117.1631314738172,18,62,1,1,0,0,0,0,0,3,48,28,3,82,San Diego
404,92104,111,32.74885792099769,-117.13186546009317,42,68,1,0,0,0,0,0,2,12,51,43,3,111,San Diego
405,92105,22,32.74629870295686,-117.0956321512146,17,5,0,0,0,0,0,0,0,1,8,10,3,22,San Diego
406,92106,48,32.72906455725814,-117.22248788653307,7,40,1,0,0,0,0,0,0,5,32,10,1,48,San Diego
407,92107,63,32.74636787506191,-117.24596870541686,30,33,0,0,0,0,0,0,0,4,24,30,5,63,San Diego
408,92108,48,32.77803705397647,-117.14119815941666,15,32,1,0,0,0,0,0,4,11,24,8,1,48,San Diego
409,92109,122,32.79612132485661,-117.2476139322438,50,69,2,1,0,0,0,0,1,14,56,47,4,122,San Diego
410,92110,72,32.75841478493486,-117.20332257734395,25,45,2,0,0,0,0,0,0,12,33,23,4,72,San Diego
411,92111,117,32.82103449418935,-117.15776257955658,52,65,0,0,0,0,0,0,1,16,71,29,0,117,San Diego
412,92113,17,32.698073337711016,-117.12657319585254,15,2,0,0,0,0,0,0,0,0,7,9,1,17,San Diego
413,92114,13,32.70741879776187,-117.05006618996808,9,4,0,0,0,0,0,0,1,5,0,4,3,13,San Diego
414,92115,73,32.76097463224753,-117.06656547628099,49,24,0,0,0,0,0,0,2,7,30,32,2,73,San Diego
415,92116,65,32.76219622864299,-117.1279452740321,22,42,1,0,0,0,0,0,0,3,27,31,4,65,San Diego
416,92117,19,32.823070006798396,-117.17933903994636,11,8,0,0,0,0,0,0,0,0,12,7,0,19,San Diego
417,92118,59,32.68798769585761,-117.17749259666306,17,36,4,2,0,0,0,0,11,17,26,3,2,59,Coronado
418,92119,15,32.80312853945105,-117.03225184752763,7,8,0,0,0,0,0,1,2,2,4,6,0,15,San Diego
419,92120,53,32.78945319978732,-117.09372000247323,28,25,0,0,0,0,0,0,4,14,21,12,2,53,San Diego
420,92121,46,32.891684915907305,-117.17981911289154,24,21,1,0,0,0,0,0,0,5,25,14,2,46,San Diego
421,92122,32,32.869362741182094,-117.21265095051189,5,21,6,0,0,0,0,0,0,5,19,8,0,32,San Diego
422,92123,56,32.82007066263542,-117.12864799695713,29,25,2,0,0,0,0,0,1,8,23,21,3,56,San Diego
423,92124,22,32.82831011042192,-117.10107796460885,10,12,0,0,0,0,0,1,2,7,7,5,0,22,San Diego
424,92126,100,32.91156018549779,-117.13463261861789,59,41,0,0,0,0,0,1,6,32,40,18,3,100,San Diego
425,92127,32,33.01681422120933,-117.10916640013609,11,21,0,0,0,0,0,0,1,8,16,6,1,32,San Diego
426,92128,85,32.99051653137086,-117.07830189940088,39,44,2,0,0,0,0,1,10,22,37,13,2,85,San Diego
427,92129,47,32.95800352618234,-117.1241960878844,28,19,0,0,0,0,1,5,8,9,21,3,0,47,San Diego
428,92130,43,32.949502540955386,-117.22137685187992,7,30,5,1,0,0,0,0,3,12,16,10,2,43,San Diego
429,92131,35,32.925641253134295,-117.1033854933899,18,17,0,0,0,0,0,1,3,11,12,8,0,35,San Diego
430,92132,1,32.7156354550168,-117.17345219682501,1,0,0,0,0,0,0,0,0,0,1,0,0,1,San Diego
431,92135,3,32.697258783982534,-117.18787627826833,2,1,0,0,0,0,0,0,1,2,0,0,0,3,San Diego
432,92139,17,32.680830271055875,-117.04630595757374,14,3,0,0,0,0,3,3,1,3,3,3,1,17,San Diego
433,92154,56,32.579967239548445,-117.06708798591299,41,14,1,0,0,0,0,1,8,10,22,10,5,56,San Diego
434,92173,15,32.55324062671507,-117.04805421399932,11,4,0,0,0,0,0,0,0,1,9,4,1,15,San Ysidro
435,92184,1,32.8148792123313,-117.154941558838,0,1,0,0,0,0,0,0,0,1,0,0,0,1,San Diego
436,92201,55,33.71483098352054,-116.22540299758585,27,28,0,0,0,0,0,0,4,8,27,15,1,55,Indio
437,92203,19,33.740130587119914,-116.24164389667449,5,13,1,0,0,0,1,0,4,3,8,2,1,19,Indio
438,92210,10,33.72181905052745,-116.3454768114595,0,9,1,0,0,0,0,0,1,3,6,0,0,10,Indian Wells
439,92211,46,33.76773018047691,-116.3325880823666,17,29,0,0,0,0,0,7,10,8,10,8,3,46,Palm Desert
440,92220,54,33.925856110256746,-116.90755256859809,39,15,0,0,0,4,8,7,6,9,10,8,2,54,Banning
441,92223,61,33.93810203876239,-116.96813478315357,36,25,0,0,0,0,5,8,11,16,15,5,1,61,Beaumont
442,92225,31,33.60905476421129,-114.60491626868952,25,6,0,0,0,2,2,4,2,10,4,7,0,31,Blythe
443,92227,38,32.978296374592404,-115.54074264471896,28,9,1,0,0,0,4,4,5,11,7,5,2,38,Brawley
444,92230,31,33.92495967892115,-116.8082553799679,20,10,1,0,2,0,6,7,5,3,6,1,1,31,Cabazon
445,92231,25,32.681493276848535,-115.49716581811373,17,8,0,0,0,0,2,4,3,4,5,6,1,25,Calexico
446,92233,2,33.127161,-115.51358925,2,0,0,0,0,0,0,0,0,1,1,0,0,2,Calipatria
447,92234,53,33.80447411396476,-116.46624681046988,17,36,0,0,0,0,0,3,1,12,18,19,0,53,Cathedral City
448,92236,21,33.683386759761206,-116.18510221721193,17,4,0,0,0,0,0,0,4,5,4,7,1,21,Coachella
449,92240,37,33.94877946511249,-116.50446693078834,24,13,0,0,0,4,1,6,4,8,11,3,0,37,Desert Hot Springs
450,92241,1,33.92416,-116.43773999999999,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Desert Hot Springs
451,92242,2,34.153046767578104,-114.313406930176,2,0,0,0,0,0,0,0,0,1,1,0,0,2,Earp
452,92243,109,32.78744726866671,-115.56069629812671,63,45,1,0,0,2,14,14,26,26,19,6,2,109,El Centro
453,92249,3,32.73021833333333,-115.49891159999999,1,2,0,0,0,0,0,0,1,1,1,0,0,3,Heber
454,92250,4,32.81082770846845,-115.38055272198325,1,3,0,0,0,0,0,0,0,3,1,0,0,4,Holtville
455,92251,11,32.84064705084629,-115.57018379311216,4,7,0,0,0,1,1,0,1,0,5,2,1,11,Imperial
456,92252,11,34.13482341199092,-116.31684150874729,4,7,0,0,0,0,0,2,0,2,5,1,1,11,Joshua Tree
457,92253,57,33.69739823230448,-116.2905219945773,9,42,6,0,0,0,0,0,1,16,29,11,0,57,La Quinta
458,92254,8,33.5698030381586,-116.0805946883716,6,2,0,0,0,0,0,3,2,1,1,1,0,8,Mecca
459,92256,2,34.048903231811494,-116.578495222168,2,0,0,0,0,0,0,0,0,0,1,1,0,2,Morongo Valley
460,92257,5,33.266891536223056,-115.551868668455,3,2,0,0,0,0,1,0,0,1,2,1,0,5,Slab City
461,92258,4,33.91322436822975,-116.5457503158545,3,1,0,0,0,0,0,0,2,0,0,2,0,4,North Palm Springs
462,92259,4,32.73888215,-115.99385752499998,4,0,0,0,0,0,0,0,0,0,0,3,1,4,Ocotillo
463,92260,98,33.729910537970405,-116.39835264731894,19,61,15,3,0,0,0,1,5,17,53,20,2,98,Newport Beach
464,92262,141,33.83144055383507,-116.54393475128028,32,99,9,1,0,0,2,2,8,31,63,30,5,141,Palm Springs
465,92264,31,33.804952570065566,-116.5271554030648,6,19,5,1,0,0,0,0,1,7,11,11,1,31,Palm Springs
466,92268,1,34.156379368958504,-116.493089378268,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Pioneertown
467,92270,56,33.76835434692361,-116.41436418213473,8,36,10,2,0,0,0,2,8,16,20,9,1,56,Rancho Mirage
468,92274,5,33.3745948574772,-116.0161920782912,3,2,0,0,1,0,0,0,2,0,2,0,0,5,Thermal
469,92275,1,33.3282991350904,-115.94553702301901,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Thermal
470,92276,7,33.81811198180812,-116.3986993916103,6,1,0,0,0,0,0,0,1,2,1,2,1,7,Thousand Palms
471,92277,41,34.15960445467932,-116.05902217299588,22,19,0,0,1,0,1,5,5,12,10,7,0,41,Twentynine Palms
472,92278,5,34.22747958282012,-116.05534249345939,3,2,0,0,0,0,2,0,0,3,0,0,0,5,Twentynine Palms
473,92281,2,33.037088374389654,-115.62266380493149,1,1,0,0,0,0,0,0,0,1,1,0,0,2,Westmorland
474,92283,2,32.7251205,-114.86907550000001,0,1,1,0,0,0,0,0,0,1,1,0,0,2,Winterhaven
475,92284,65,34.13175460340474,-116.41848475672464,40,24,1,0,2,2,2,7,14,11,16,10,1,65,Yucca Valley
476,92285,1,34.274097999999995,-116.40943600000001,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Landers
477,92301,9,34.45910050653079,-117.38188680879966,7,2,0,0,0,0,1,2,0,2,2,2,0,9,Sun City
478,92305,2,34.1934956644536,-116.9643538536575,1,1,0,0,0,0,0,0,0,0,2,0,0,2,Big Bear Lake
