,Unnamed: 0,zip_code,count,latitude,longitude,Price_1,Price_2,Price_3,Price_4,Rating_1,Rating_1.5,Rating_2,Rating_2.5,Rating_3,Rating_3.5,Rating_4,Rating_4.5,Rating_5,count_businesses,city
2121,2121,98032,72,47.39936419339185,-122.24159161978831,31,41,0,0,0,0,0,0,4,16,33,17,2,72,Kent
2122,2122,98033,72,47.676189945135505,-122.19737307949218,21,47,4,0,0,0,0,1,4,18,33,14,2,72,Kirkland
2123,2123,98034,32,47.712217919119155,-122.1956596612352,9,22,0,1,0,0,0,0,1,5,16,10,0,32,Kirkland
2124,2124,98036,58,47.8188802133756,-122.30092697394943,29,29,0,0,0,0,0,0,6,18,25,6,3,58,Lynnwood
2125,2125,98037,42,47.83737070694289,-122.28222041900815,16,24,2,0,0,0,1,2,3,9,13,13,1,42,Lynnwood
2126,2126,98038,60,47.358953324096824,-122.06623271531235,29,29,2,0,0,3,5,9,5,15,11,10,2,60,Ocean Park
2127,2127,98040,2,47.587158294672655,-122.2367186358255,1,1,0,0,0,0,0,0,0,0,0,2,0,2,Mercer Island
2128,2128,98042,26,47.35952623413365,-122.11141374414413,9,17,0,0,0,0,0,1,10,6,6,3,0,26,Covington
2129,2129,98043,27,47.79163468610864,-122.3081561076099,15,12,0,0,0,0,0,0,4,5,13,5,0,27,Mountlake Terrace
2130,2130,98045,44,47.484583570563565,-121.75644609130664,19,23,1,1,0,2,3,5,8,9,10,7,0,44,Snoqualmie Pass
2131,2131,98047,1,47.2734649836131,-122.25771385854799,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Pacific
2132,2132,98050,1,47.526183,-121.93688600000002,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Preston
2133,2133,98052,86,47.670770401931065,-122.12349638326971,26,58,2,0,0,0,0,2,4,24,36,19,1,86,Redmond
2134,2134,98053,16,47.694577563278344,-122.03147923719378,6,10,0,0,0,1,0,3,0,6,2,4,0,16,Redmond
2135,2135,98055,14,47.46653727451659,-122.20436350083936,6,8,0,0,0,0,0,1,1,5,4,3,0,14,Renton
2136,2136,98056,17,47.49847683946183,-122.18053226734594,5,12,0,0,0,0,0,0,0,6,7,4,0,17,Renton
2137,2137,98057,74,47.47727934608058,-122.21081161207192,36,37,1,0,0,0,0,1,4,17,33,16,3,74,Renton
2138,2138,98058,9,47.452798882932605,-122.15548938560268,3,6,0,0,0,0,0,0,1,5,2,1,0,9,Renton
2139,2139,98059,22,47.50979769511478,-122.15391691471436,8,14,0,0,0,0,0,0,1,6,11,4,0,22,Newcastle
2140,2140,98065,41,47.52771008573229,-121.845097742709,17,21,3,0,0,0,0,1,9,11,15,4,1,41,Snoqualmie
2141,2141,98068,9,47.42848895437683,-121.45833219795144,4,4,1,0,0,0,0,0,3,0,3,2,1,9,Snoqualmie Pass
2142,2142,98070,14,47.44583476839339,-122.46061623495928,3,10,1,0,0,0,0,0,0,2,5,7,0,14,Vashon
2143,2143,98072,46,47.7506458462861,-122.14879565016236,13,30,1,2,0,0,0,0,1,11,27,7,0,46,Woodinville
2144,2144,98074,20,47.61344913790914,-122.03526248257296,12,7,1,0,0,0,4,2,4,4,5,0,1,20,Sammamish
2145,2145,98075,7,47.58737640424318,-122.03404771611143,2,5,0,0,0,1,1,0,2,3,0,0,0,7,Issaquah
2146,2146,98077,2,47.73454,-122.09558500000001,0,2,0,0,0,0,0,0,0,0,1,0,1,2,Woodinville
2147,2147,98087,24,47.85771816610426,-122.26733135155204,7,17,0,0,0,0,0,0,1,6,12,5,0,24,Lynnwood
2148,2148,98092,10,47.26649044430209,-122.18866080358498,3,7,0,0,0,0,0,0,0,5,3,2,0,10,Auburn
2149,2149,98101,104,47.60966573820486,-122.33730037014416,34,51,18,1,0,0,0,0,1,12,48,42,1,104,Seattle
2150,2150,98102,35,47.629341328400876,-122.32333363557844,9,22,3,1,0,0,0,0,0,4,19,12,0,35,Seattle
2151,2151,98103,84,47.66656642050271,-122.34668033967749,28,48,7,1,0,0,0,0,0,7,45,29,3,84,Seattle
2152,2152,98104,60,47.60092281731183,-122.32929976736669,25,33,1,1,0,0,0,1,0,7,30,21,1,60,Seattle
2153,2153,98105,66,47.66282596645689,-122.30940445507885,35,30,1,0,0,0,0,0,0,11,34,20,1,66,Seattle
2154,2154,98106,34,47.523542147566594,-122.3559431638038,21,13,0,0,0,0,0,0,1,2,13,15,3,34,Seattle
2155,2155,98107,87,47.66789560435786,-122.3838876729384,24,60,3,0,0,0,0,0,1,10,50,24,2,87,Seattle
2156,2156,98108,40,47.54798460330554,-122.3210789513171,15,24,0,1,0,0,0,0,0,2,24,13,1,40,Seattle
2157,2157,98109,48,47.628965001679276,-122.34773039458985,12,31,2,3,0,0,0,0,0,9,27,11,1,48,Seattle
2158,2158,98110,45,47.63013525761336,-122.52388389416909,13,31,1,0,0,0,0,0,2,15,12,14,2,45,Bainbridge Island
2159,2159,98112,25,47.6248089715543,-122.30199331430092,4,19,2,0,0,0,0,0,0,2,11,12,0,25,Seattle
2160,2160,98115,27,47.683472934455814,-122.31133112824855,6,19,2,0,0,0,0,0,0,2,16,9,0,27,Seattle
2161,2161,98116,58,47.569936575488136,-122.39034873241738,13,41,4,0,0,0,0,0,0,15,27,12,4,58,Seattle
2162,2162,98117,25,47.68356908952374,-122.37301152388085,8,17,0,0,0,0,0,0,0,1,12,11,1,25,Seattle
2163,2163,98118,62,47.546194850181685,-122.2789720309648,25,36,1,0,0,0,0,0,0,9,27,22,4,62,Seattle
2164,2164,98119,12,47.63655579495036,-122.36659503031416,5,7,0,0,0,0,0,0,0,0,5,7,0,12,Seattle
2165,2165,98121,59,47.61439597807875,-122.34546700754109,9,43,5,2,0,0,0,0,0,5,38,16,0,59,Seattle
2166,2166,98122,62,47.61155836989163,-122.31346418679657,14,43,5,0,0,0,0,0,0,6,35,19,2,62,Seattle
2167,2167,98125,38,47.715935125447245,-122.30420610078887,15,23,0,0,0,0,0,0,1,9,14,12,2,38,Seattle
2168,2168,98126,14,47.55055550359954,-122.37659086408064,6,7,1,0,0,0,0,0,0,2,8,3,1,14,Seattle
2170,2170,98133,47,47.73921956415349,-122.34616796276151,20,27,0,0,0,0,0,0,2,9,25,9,2,47,Seattle
2171,2171,98134,8,47.577375029253645,-122.33365858157087,4,4,0,0,0,0,0,0,0,0,6,2,0,8,Seattle
2172,2172,98136,16,47.54149003222728,-122.38813206066246,7,9,0,0,0,0,0,0,0,5,5,6,0,16,Seattle
2173,2173,98144,33,47.5875724351984,-122.3054617342935,14,19,0,0,0,0,0,0,0,2,15,15,1,33,Seattle
2174,2174,98146,8,47.4993704003909,-122.35171844884462,4,4,0,0,0,0,0,0,0,3,1,3,1,8,Seattle
2175,2175,98148,13,47.45161514636596,-122.33119733985168,7,6,0,0,0,0,0,0,0,1,9,3,0,13,Burien
2177,2177,98155,24,47.759118166819384,-122.3037667964241,12,12,0,0,0,0,0,0,1,5,11,7,0,24,Seattle
2179,2179,98164,1,47.60597,-122.33201,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Seattle
2180,2180,98166,44,47.46739564524385,-122.34213699554131,16,27,1,0,0,0,0,0,0,6,15,21,2,44,Burien
2181,2181,98168,15,47.4822331890953,-122.29624636826368,8,7,0,0,0,0,0,0,0,3,6,6,0,15,Seattle
2182,2182,98177,6,47.7698024359207,-122.38066786273716,2,4,0,0,0,0,0,0,0,2,2,2,0,6,Shoreline
2183,2183,98178,5,47.496936316,-122.2378178888,2,3,0,0,0,0,0,0,0,1,1,1,2,5,Seattle
2184,2184,98188,62,47.45272866873088,-122.26518053499191,17,44,1,0,0,0,0,1,13,19,24,5,0,62,Tukwila
2185,2185,98198,16,47.40000813754882,-122.32124122005614,9,6,1,0,0,0,0,0,0,3,8,4,1,16,Normandy Park
2186,2186,98199,9,47.63984606929347,-122.39640901861746,2,6,1,0,0,0,0,0,0,0,6,2,1,9,Seattle
2187,2187,98201,78,47.982141000356165,-122.20709771621284,31,46,1,0,0,0,0,0,3,8,39,24,4,78,Everett
2188,2188,98203,37,47.938816951588024,-122.22669727588048,20,17,0,0,0,0,0,0,4,11,14,8,0,37,Everett
2189,2189,98204,33,47.895084878905145,-122.24833487123549,14,19,0,0,0,0,0,2,2,9,8,12,0,33,Everett
2190,2190,98208,39,47.9021738459261,-122.21369455437187,22,17,0,0,0,0,0,0,3,9,15,11,1,39,Everett
2191,2191,98220,1,48.67763,-122.20189,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Acme
2192,2192,98221,71,48.50506178452484,-122.60957701947196,30,40,1,0,1,1,0,4,5,19,21,16,4,71,Anacortes
2194,2194,98223,48,48.163102549445,-122.17486267771281,23,23,1,1,0,4,4,7,6,11,10,6,0,48,Arlington
2195,2195,98225,143,48.74548877549537,-122.48507915008517,53,85,5,0,0,0,0,0,4,30,67,35,7,143,Bellingham
2196,2196,98226,71,48.792012363273535,-122.48210989242249,34,37,0,0,0,0,0,3,11,18,18,19,2,71,Bellingham
2198,2198,98229,7,48.73662981311744,-122.41734825273417,3,4,0,0,0,0,0,0,0,2,3,2,0,7,Bellingham
2199,2199,98230,34,48.970715761469364,-122.73984092783616,10,21,3,0,0,0,2,3,1,8,12,6,2,34,Blaine
2201,2201,98232,15,48.56147569020468,-122.42277051669201,5,6,4,0,0,1,0,0,1,1,4,7,1,15,Bow
2202,2202,98233,68,48.47739350809525,-122.33736859802805,31,36,1,0,0,2,4,6,10,16,15,8,7,68,Burlington
2203,2203,98235,1,48.46183013916021,-122.233711242676,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Clearlake
2204,2204,98236,9,47.982895428395345,-122.37004696547042,4,5,0,0,0,0,0,2,0,1,2,3,1,9,Clinton
2205,2205,98237,8,48.53708742367752,-121.77778393492163,2,6,0,0,0,0,0,0,1,1,0,5,1,8,Concrete
2206,2206,98238,4,48.34083359001876,-122.34329020860949,2,2,0,0,0,0,0,0,0,2,1,0,1,4,Conway
2207,2207,98239,21,48.21218513038824,-122.68401344229125,5,14,1,1,0,0,0,1,4,2,3,9,2,21,Coupeville
2208,2208,98240,3,48.929236974027646,-122.65860362471932,3,0,0,0,0,0,1,1,0,0,0,1,0,3,Custer
2209,2209,98241,4,48.25405134220548,-121.60294314676425,4,0,0,0,0,0,0,0,0,0,4,0,0,4,Darrington
2210,2210,98243,2,48.62309127711021,-122.999523073923,0,1,1,0,0,0,0,0,0,1,0,1,0,2,Deer Harbor
2211,2211,98244,8,48.85232624034675,-122.06409802839924,1,7,0,0,0,0,0,0,0,1,3,4,0,8,Deming
2212,2212,98245,29,48.68615766398625,-122.90380727463963,8,19,2,0,0,0,0,1,1,7,9,8,3,29,Eastsound
2213,2213,98247,9,48.90384421081544,-122.32851196988778,6,3,0,0,0,1,0,0,0,2,2,3,1,9,Everson
2214,2214,98248,41,48.84414808011718,-122.59107180967136,21,17,3,0,0,0,0,5,10,9,10,4,3,41,Ferndale
2215,2215,98249,12,48.00989523584182,-122.52925681494473,6,5,1,0,0,0,0,0,0,4,2,5,1,12,Freeland
2216,2216,98250,51,48.542185018562286,-123.02991766206544,15,31,5,0,0,0,0,1,9,7,20,12,2,51,Friday Harbor
2217,2217,98251,8,47.8503542307714,-121.68677735095974,5,3,0,0,0,0,0,0,0,2,5,1,0,8,Gold Bar
2218,2218,98252,8,48.083837011549825,-121.97071804318487,4,3,1,0,0,0,0,2,2,1,0,2,1,8,Granite Falls
2219,2219,98253,2,48.075455244140606,-122.5593433813475,0,2,0,0,0,0,0,0,0,0,1,1,0,2,Greenbank
2220,2220,98256,1,47.808558991828896,-121.561915410347,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Index
2221,2221,98257,20,48.39161483702951,-122.49461822018351,5,14,1,0,0,0,0,2,1,5,4,7,1,20,La Conner
2222,2222,98258,25,48.00269248578879,-122.09497382850068,8,17,0,0,0,0,0,1,4,10,8,2,0,25,Lake Stevens
2223,2223,98260,20,48.02610822990549,-122.4280302981377,6,13,1,0,0,0,0,0,1,4,8,5,2,20,Langley
2224,2224,98261,12,48.52136278378584,-122.91421981019585,2,9,1,0,0,0,0,0,2,0,3,7,0,12,Lopez Island
2225,2225,98262,3,48.72499274915513,-122.695816809533,0,2,0,1,0,0,0,0,0,0,0,2,1,3,Lummi Island
2226,2226,98264,44,48.93909722797765,-122.4635227363198,20,24,0,0,0,3,0,5,7,5,14,7,3,44,Lynden
2227,2227,98266,1,48.92395,-122.07798,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Maple Falls
2228,2228,98267,3,48.52678590169271,-121.43222138834636,0,3,0,0,0,0,1,0,0,0,2,0,0,3,Marblemount
2229,2229,98270,55,48.07039635286296,-122.17587837813616,25,29,1,0,0,0,0,4,6,15,17,13,0,55,Marysville
2230,2230,98271,56,48.119654576144725,-122.18767312753633,23,31,2,0,0,1,7,7,11,15,8,7,0,56,Tulalip
2231,2231,98272,77,47.85927477809052,-121.97511295863629,44,33,0,0,0,3,6,7,11,11,17,20,2,77,Monroe
2232,2232,98273,73,48.43077558961141,-122.33583682923376,26,46,0,1,0,0,2,1,11,21,20,15,3,73,Mount Vernon
2233,2233,98274,10,48.40639592098393,-122.2951744618091,3,5,2,0,0,0,0,1,2,1,1,2,3,10,Mount Vernon
2234,2234,98275,42,47.918685026915284,-122.2969866721784,14,26,2,0,0,1,0,3,1,10,19,8,0,42,Mukilteo
2235,2235,98277,75,48.29792578168482,-122.65172516443495,37,37,1,0,1,3,3,12,10,16,14,12,4,75,Oak Harbor
2236,2236,98279,3,48.640473799999995,-122.82495243333334,0,3,0,0,0,0,0,0,0,0,1,2,0,3,Olga
2237,2237,98280,5,48.59797613767552,-122.94406654500321,1,3,1,0,0,1,0,0,0,2,0,2,0,5,Orcas
2238,2238,98281,5,48.983684112148225,-123.069789940348,1,4,0,0,0,0,0,0,1,1,3,0,0,5,Point Roberts
2239,2239,98282,17,48.21266231868067,-122.45115469136731,7,9,1,0,0,0,1,2,2,4,2,6,0,17,Camano Island
2240,2240,98283,4,41.0153515,-72.67009100000001,2,1,1,0,0,0,0,0,1,0,2,1,0,4,Rockport
2241,2241,98284,25,48.50730519728034,-122.2262067274977,13,11,0,1,0,3,0,2,2,3,9,6,0,25,Sedro Woolley
2243,2243,98288,3,47.70917854465883,-121.35992434360666,2,1,0,0,0,0,0,0,0,0,2,1,0,3,Skykomish
2244,2244,98290,47,47.91549450203127,-122.09177928547454,12,33,1,1,0,0,0,2,4,17,13,9,2,47,Snohomish
2245,2245,98292,38,48.23841971751581,-122.34420071604158,13,25,0,0,0,0,0,1,6,13,9,7,2,38,Stanwood
2246,2246,98294,19,47.86381330918528,-121.79870031733661,10,9,0,0,0,0,0,2,4,4,4,3,2,19,Sultan
2247,2247,98295,3,48.99637000000001,-122.26527666666668,1,2,0,0,0,0,0,0,0,2,0,1,0,3,Sumas
2248,2248,98296,10,47.86200367035312,-122.1218875904568,7,3,0,0,0,0,0,1,0,2,4,3,0,10,Snohomish
2249,2249,98303,3,47.16254787223307,-122.69506303691401,1,2,0,0,0,0,0,0,1,0,1,1,0,3,Anderson Island
2250,2250,98304,6,46.75778582404785,-122.00545463369131,1,5,0,0,0,0,0,1,1,1,3,0,0,6,Ashford
2251,2251,98310,25,47.58859574146781,-122.62309011920746,13,11,1,0,0,0,0,1,2,10,9,2,1,25,Bremerton
2252,2252,98311,12,47.62662004171812,-122.63660660155716,6,6,0,0,0,0,0,0,0,3,5,4,0,12,Bremerton
2253,2253,98312,44,47.56657945755251,-122.6692075125376,19,25,0,0,0,0,2,2,1,17,6,13,3,44,Bremerton
2254,2254,98320,2,47.688774,-122.8993345,0,2,0,0,0,0,0,0,0,1,1,0,0,2,Brinnon
2255,2255,98321,9,47.16114223985343,-122.04905290783356,6,3,0,0,1,0,0,1,0,4,1,2,0,9,Buckley
2256,2256,98323,1,47.0769068,-122.056006,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Carbonado
2258,2258,98325,2,48.011080343017596,-122.769019366455,1,1,0,0,0,0,0,0,1,0,0,1,0,2,Chimacum
2259,2259,98326,4,48.25402692865621,-124.2747297012345,1,2,1,0,0,0,0,0,1,0,2,1,0,4,Clallam Bay
2260,2260,98327,18,47.094569427593186,-122.63864330772093,12,6,0,0,0,0,2,2,8,4,2,0,0,18,DuPont
2261,2261,98328,15,46.86093425079661,-122.26461680071102,6,9,0,0,0,0,1,1,2,4,3,3,1,15,Eatonville
2262,2262,98329,4,47.3843396325,-122.665982225,1,3,0,0,0,0,0,0,1,2,0,1,0,4,Gig Harbor
2263,2263,98330,4,46.764167425,-122.192939925,4,0,0,0,0,0,0,0,1,0,1,1,1,4,Elbe
2264,2264,98331,16,47.92434800487068,-124.37106403990852,7,9,0,0,0,0,0,3,5,3,4,1,0,16,Forks
2265,2265,98332,25,47.3549456673484,-122.60264278092646,9,16,0,0,0,0,0,2,3,9,8,3,0,25,Gig Harbor
2266,2266,98335,64,47.309264241494596,-122.57959708915716,25,37,2,0,0,1,1,10,12,13,15,11,1,64,Gig Harbor
2267,2267,98337,36,47.56609362626558,-122.63109956527559,18,18,0,0,0,1,0,3,4,7,10,9,2,36,Bremerton
2268,2268,98338,17,47.058011761304066,-122.29436467058444,9,8,0,0,0,1,2,2,5,2,4,1,0,17,Graham
2269,2269,98339,9,48.03313824773032,-122.76520763513176,5,4,0,0,0,0,0,0,0,2,6,0,1,9,Port Hadlock
2270,2270,98340,2,47.91742931388855,-122.547157179048,1,1,0,0,0,0,0,0,0,0,1,1,0,2,Hansville
2271,2271,98342,1,47.7474555969238,-122.52597045898399,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Indianola
2273,2273,98345,2,47.703301635010796,-122.624293531479,1,1,0,0,0,0,0,0,0,1,1,0,0,2,Keyport
2274,2274,98346,27,47.80600026449192,-122.51110461495813,9,18,0,0,0,0,0,3,2,7,9,6,0,27,Kingston
2275,2275,98349,6,47.31191870000001,-122.75566961666664,1,5,0,0,0,0,0,0,0,2,2,1,1,6,Lakebay
2276,2276,98350,1,47.909496110922,-124.63760733604401,0,1,0,0,0,0,0,0,0,1,0,0,0,1,La Push
2277,2277,98354,21,47.249808334840644,-122.29941087423276,14,7,0,0,0,0,2,3,4,5,2,5,0,21,Milton
2278,2278,98355,1,46.71671295166021,-122.177841186523,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Mineral
2279,2279,98356,7,46.55633524541559,-122.27544009499414,2,5,0,0,0,0,0,0,1,4,1,1,0,7,Morton
2280,2280,98357,5,48.36673266580872,-124.6143982936126,3,2,0,0,0,0,0,0,0,1,1,3,0,5,Neah Bay
2281,2281,98358,1,48.0935028746431,-122.72187810391199,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Marrowstone
2282,2282,98359,2,47.42492470388825,-122.5488203503195,0,2,0,0,0,0,0,0,0,1,0,1,0,2,Olalla
2283,2283,98360,15,47.09830724523793,-122.2063486537107,8,7,0,0,1,0,2,0,1,7,3,1,0,15,Orting
2284,2284,98361,6,46.60601065,-121.67149646666668,1,5,0,0,0,0,0,0,0,2,0,3,1,6,Packwood
2285,2285,98362,82,48.113275279552525,-123.41871389700957,41,38,3,0,1,2,2,3,9,19,24,16,6,82,Port Angeles
2286,2286,98363,13,48.10597190875215,-123.58905926205992,4,9,0,0,0,0,0,1,0,3,5,3,1,13,Port Angeles
2287,2287,98364,2,47.85486455,-122.58458705,0,2,0,0,0,0,0,0,1,0,0,1,0,2,Port Gamble
2288,2288,98365,2,47.9211424659705,-122.69204909362749,0,2,0,0,0,0,0,0,0,2,0,0,0,2,Port Ludlow
2289,2289,98366,53,47.52716694069292,-122.62328577434576,20,33,0,0,0,0,1,1,7,16,20,7,1,53,Port Orchard
2290,2290,98367,16,47.495378809047615,-122.65840369560313,6,10,0,0,0,0,0,3,4,6,1,1,1,16,Port Orchard
2291,2291,98368,65,48.1076590448704,-122.76943256900185,23,40,1,1,0,0,0,2,6,14,27,12,4,65,Port Townsend
2292,2292,98370,72,47.74193487809069,-122.64447874473902,40,31,1,0,0,0,4,4,12,13,18,18,3,72,Poulsbo
2293,2293,98371,37,47.20209082073736,-122.29582898128386,14,23,0,0,1,0,0,2,2,11,14,7,0,37,Puyallup
2294,2294,98372,14,47.192302801217224,-122.27991456221405,4,10,0,0,0,0,0,0,1,3,7,2,1,14,Puyallup
2295,2295,98373,61,47.14556382975008,-122.30230581146508,29,31,1,0,1,0,1,9,13,18,12,7,0,61,Puyallup
2296,2296,98374,21,47.12982976207262,-122.29190266185512,10,10,1,0,0,1,1,3,4,6,4,2,0,21,Puyallup
2297,2297,98375,51,47.10362936218654,-122.30775468554577,26,25,0,0,0,4,2,4,13,10,15,2,1,51,Puyallup
2298,2298,98376,4,47.82256634442435,-122.87688180667524,2,2,0,0,0,0,0,0,0,1,1,0,2,4,Quilcene
2299,2299,98377,4,46.536058710263866,-121.96029308422476,1,3,0,0,0,0,0,1,0,0,2,1,0,4,Randle
2300,2300,98380,4,47.61728795081139,-122.83392862518775,3,1,0,0,0,0,0,0,1,0,2,0,1,4,Seabeck
2301,2301,98382,68,48.078442022142184,-123.10790739175896,28,38,2,0,0,1,1,4,9,13,19,17,4,68,Sequim
2302,2302,98383,66,47.654914355860036,-122.6920714631056,19,47,0,0,0,0,0,5,10,18,22,11,0,66,Silverdale
2303,2303,98385,2,47.13935580054285,-122.0980617813565,1,1,0,0,0,0,0,0,1,1,0,0,0,2,South Prairie
2304,2304,98387,35,47.082271061976655,-122.42269150357909,27,8,0,0,0,4,1,3,5,12,7,2,1,35,Spanaway
2305,2305,98388,6,47.172027787746046,-122.59926099283399,0,6,0,0,0,0,0,0,1,2,0,2,1,6,Steilacoom
2306,2306,98390,36,47.19743732359742,-122.21229065886958,12,24,0,0,0,1,0,3,3,13,10,5,1,36,Bonney Lake
2307,2307,98391,48,47.16991175022236,-122.15965082039465,23,25,0,0,0,2,4,8,10,5,15,4,0,48,Bonney Lake
2308,2308,98392,4,47.7172230189209,-122.565984222412,1,2,1,0,0,0,0,0,2,1,0,1,0,4,Suquamish
2310,2310,98396,4,47.10464296118165,-122.04531625463876,2,2,0,0,0,0,0,0,0,1,1,0,2,4,Wilkeson
2311,2311,98402,73,47.254432359757956,-122.44388257149444,21,49,2,1,0,0,0,1,7,13,38,14,0,73,Tacoma
2312,2312,98403,19,47.26312687339095,-122.456616283052,6,13,0,0,0,0,0,0,1,7,5,5,1,19,Tacoma
2313,2313,98404,13,47.20285779754246,-122.42211733913807,9,3,1,0,0,0,0,0,0,2,5,5,1,13,University Place
2314,2314,98405,26,47.25135925850621,-122.46278185125144,12,14,0,0,0,0,0,0,3,5,10,7,1,26,Tacoma
2315,2315,98406,39,47.2575484543362,-122.49268904657892,11,27,1,0,0,0,0,0,2,12,16,9,0,39,Tacoma
2316,2316,98407,26,47.28501016325821,-122.50061330141031,2,24,0,0,0,0,0,0,1,9,9,7,0,26,Tacoma
2317,2317,98408,27,47.19733738646377,-122.45174406853323,12,15,0,0,0,0,1,4,2,8,7,4,1,27,Tacoma
2318,2318,98409,56,47.217623022876566,-122.47533232533978,27,28,1,0,0,0,0,3,8,7,24,11,3,56,Tacoma
2319,2319,98418,15,47.22284730289297,-122.44161893485035,10,5,0,0,0,0,0,0,0,4,6,5,0,15,Tacoma
2320,2320,98421,12,47.240099776827535,-122.42725438321251,4,7,1,0,0,0,0,0,1,0,5,6,0,12,Tacoma
2321,2321,98422,2,47.2914549,-122.398358330671,1,1,0,0,0,0,0,0,0,1,1,0,0,2,Tacoma
2322,2322,98424,40,47.24180778410768,-122.36199970965154,26,13,1,0,1,4,4,7,6,5,8,4,1,40,Fife
2323,2323,98433,22,47.0937054862591,-122.58897084983472,16,5,1,0,0,0,5,5,6,1,2,2,1,22,Joint Base Lewis-McChord
2324,2324,98438,4,47.184441,-122.47178225,3,1,0,0,0,0,1,0,0,1,0,2,0,4,Tacoma
2325,2325,98439,1,47.16525,-122.4844,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Tacoma
2326,2326,98443,1,47.19225,-122.38841,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Tacoma
2327,2327,98444,41,47.146620851965935,-122.44012763262712,18,23,0,0,0,0,0,1,8,14,8,9,1,41,Parkland
2328,2328,98445,6,47.15231780049283,-122.38522709557004,2,4,0,0,0,0,0,0,0,1,0,5,0,6,Tacoma
2329,2329,98446,2,47.096290019600744,-122.3585401084025,2,0,0,0,0,0,0,1,0,1,0,0,0,2,Tacoma
2330,2330,98465,8,47.24553239968271,-122.53702339471523,5,3,0,0,0,0,0,1,1,1,3,2,0,8,Tacoma
2331,2331,98466,41,47.23018403726201,-122.53442337361044,16,25,0,0,0,0,3,7,5,10,13,3,0,41,Fircrest
2332,2332,98467,3,47.209128,-122.51691433333332,2,1,0,0,0,0,0,0,0,0,2,1,0,3,University Place
2333,2333,98498,27,47.16314944728862,-122.54923848092129,16,11,0,0,0,0,2,3,2,11,6,3,0,27,Lakewood
2334,2334,98499,132,47.164933292250716,-122.50224159310049,67,65,0,0,0,4,9,13,19,28,33,24,2,132,Lakewood
2335,2335,98501,101,47.03576775351119,-122.89882826919876,50,47,4,0,0,0,0,0,7,34,32,24,4,101,Olympia
2336,2336,98502,82,47.04491083954308,-122.94076018371312,43,38,1,0,0,1,9,8,13,21,18,11,1,82,Olympia
2337,2337,98503,48,47.03290847689421,-122.81861146392988,23,24,1,0,0,1,0,1,4,14,20,7,1,48,Lacey
2339,2339,98506,17,47.0510691733243,-122.86387461215523,8,9,0,0,0,0,0,0,1,8,3,5,0,17,Olympia
2342,2342,98512,14,46.97948911319469,-122.95531795839993,8,5,1,0,0,0,0,0,2,2,4,5,1,14,Olympia
2343,2343,98513,8,46.99803991249999,-122.7358997625,3,4,1,0,0,0,1,0,1,0,0,4,2,8,Olympia
2344,2344,98516,75,47.05847782314893,-122.76747277898176,30,45,0,0,0,0,3,10,11,21,18,9,3,75,Lacey
2345,2345,98520,52,46.971264116226855,-123.81963319413096,33,19,0,0,1,2,6,8,10,6,12,6,1,52,Aberdeen
2346,2346,98524,6,47.38229061666667,-122.83213786666668,3,3,0,0,0,0,0,0,0,3,1,1,1,6,Allyn
2347,2347,98526,2,47.45923,-123.8911431390745,1,1,0,0,0,0,0,0,0,2,0,0,0,2,Amanda Park
2348,2348,98528,22,47.449312691650455,-122.82981462407741,11,11,0,0,0,0,2,1,2,6,6,5,0,22,Belfair
2349,2349,98531,71,46.727013936180896,-122.97065797425007,41,28,2,0,0,2,8,5,11,14,15,15,1,71,Centralia
2350,2350,98532,61,46.65323061447098,-122.95720815729123,42,18,1,0,1,2,4,7,11,12,12,8,4,61,Chehalis
2351,2351,98535,1,47.113655090332,-124.174301147461,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Copalis Beach
2353,2353,98537,3,46.939369625194985,-123.7535054619703,2,1,0,0,0,0,0,0,1,0,1,1,0,3,Cosmopolis
2354,2354,98541,13,47.00467625527254,-123.40343221740515,7,5,1,0,0,1,0,0,5,2,4,1,0,13,Elma
2355,2355,98542,1,46.532456,-122.741195,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Ethel
2356,2356,98547,2,46.79607,-124.090095,0,2,0,0,0,0,0,0,0,2,0,0,0,2,Grayland
2357,2357,98548,5,47.412695038986655,-123.1363371409668,2,3,0,0,0,0,0,0,1,2,2,0,0,5,Hoodsport
2358,2358,98550,19,46.97762033468892,-123.87924029723598,13,5,1,0,0,1,2,2,2,3,3,4,2,19,Hoquiam
2359,2359,98555,2,47.5135697017837,-123.059824718373,0,2,0,0,0,0,0,0,0,0,1,1,0,2,Lilliwaup
2360,2360,98557,4,47.055388310786135,-123.26694160993652,3,1,0,0,0,0,0,0,1,0,2,1,0,4,McCleary
